carries,rushing_yards,rushing_tds,rushing_first_downs,receptions,targets,receiving_yards,receiving_yards_after_catch,receiving_first_downs,target_share,wopr_x,fantasy_points_ppr,tgt_sh,yac_sh,wopr_y,ry_sh,yptmpa,ppr_sh,player_id,player_name,season,team
115,385.0,1,25.0,12,20,175.0,169.0,6.0,0.6464438057524643,0.9980921419479936,74.0,0.0493827160493827,0.1503558718861209,0.0736476348416646,0.0734060402684563,0.4320987654320987,0.0896904467553874,00-0027531,Chris Ivory,2018,BUF
3,2.0,0,0.0,7,11,36.0,44.0,2.0,0.2874908078596931,0.4775271659182971,10.8,0.0472103004291845,0.055207026348808,0.0774788509377503,0.0197585071350164,0.1545064377682403,0.020008151469117,00-0027651,Dexter McCluster,2016,SD
63,145.0,0,9.0,19,25,134.0,162.0,4.0,0.6216188815944017,0.8715219758847953,58.900000000000006,0.0753012048192771,0.1391752577319587,0.1043351798307332,0.0562316407889215,0.4036144578313253,0.0686224252027216,00-0027791,James Starks,2016,GB
6,18.0,0,2.0,6,13,50.0,28.0,2.0,0.3789868497529788,0.7922167284756912,18.8,0.0764705882352941,0.0523364485981308,0.158415443819512,0.0407497962510187,0.2941176470588235,0.0481458717475927,00-0027861,C.J. Spiller,2016,NYJ
2,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0555555555555555,0.0881278538812785,0.0,0.0555555555555555,0.0,0.0888127853881278,0.0,0.0,0.0,00-0027861,C.J. Spiller,2017,KC
155,661.0,8,38.0,13,14,115.0,107.0,7.0,0.4108536551586967,0.6397811338491225,144.6,0.0297872340425531,0.0759943181818181,0.0469458567263439,0.0384486793714476,0.2446808510638297,0.1356167466986794,00-0027864,Ryan Mathews,2016,PHI
2,2.0,0,0.0,0,1,0.0,0.0,0.0,0.0285714285714285,0.0541840036985668,0.2,0.01,0.0,0.0189100684261974,0.0,0.0,0.0009639483323693,00-0027905,Will Tukuafu,2016,SEA
0,0.0,0,0.0,3,6,18.0,10.0,2.0,0.1555069805986283,0.2790727971355457,4.8,0.0307692307692307,0.0176056338028169,0.0557410631977875,0.0131482834185536,0.0923076923076923,0.0098247912231865,00-0027925,James Develin,2016,NE
0,0.0,0,0.0,6,10,38.0,26.0,3.0,0.2490188179990982,0.4158385530425073,9.8,0.0306748466257668,0.0233602875112309,0.0516377325589315,0.0157089706490285,0.1165644171779141,0.0120487852857283,00-0027925,James Develin,2017,NE
6,8.0,4,5.0,12,17,61.0,36.0,3.0,0.4694001459245361,0.8050286585106426,42.9,0.0379464285714285,0.0204661739624786,0.0661628548733184,0.0173197047132311,0.1361607142857142,0.0352685838307107,00-0027925,James Develin,2018,NE
2,3.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0030193236714975,00-0027925,James Develin,2019,NE
205,1043.0,6,49.0,46,58,319.0,324.0,18.0,1.366314637726726,2.0351512289173965,242.2,0.086053412462908,0.1328958162428219,0.1305748249430645,0.0606694560669456,0.4732937685459941,0.1329075025242548,00-0027966,Mark Ingram,2016,NO
230,1124.0,12,50.0,58,71,416.0,500.0,19.0,2.1000786186698166,2.7740755986226344,278.0,0.1324626865671641,0.2110595187842971,0.1776229148375768,0.0959852330410706,0.7761194029850746,0.1793826140821804,00-0027966,Mark Ingram,2017,NO
138,645.0,6,34.0,21,27,170.0,155.0,5.0,0.9721481140982492,1.4515219551728864,142.5,0.0758426966292134,0.1233094669848846,0.1164933853532212,0.0592540955036598,0.4775280898876404,0.1223848294341956,00-0027966,Mark Ingram,2018,NO
202,1018.0,10,53.0,26,29,247.0,220.0,16.0,1.0698677700647643,1.7306408716050394,242.5,0.0692124105011933,0.1574803149606299,0.1131486944065228,0.0759065765212046,0.5894988066825776,0.1606002808021404,00-0027966,Mark Ingram,2019,BAL
72,299.0,2,14.0,6,8,50.0,49.0,2.0,0.3285971393388273,0.5198308730434492,52.9,0.0303030303030303,0.0625798212005108,0.0494445703922013,0.0274423710208562,0.1893939393939394,0.0615202121226217,00-0027966,Mark Ingram,2020,BAL
160,554.0,2,22.0,27,35,162.0,164.0,9.0,1.0142649988135826,1.5209866244165904,108.6,0.0759219088937093,0.1203228173147468,0.1136468055063946,0.0533596837944664,0.351409978308026,0.1059677608212013,00-0027966,Mark Ingram,2021,NO
62,233.0,1,12.0,16,18,68.0,78.0,2.0,0.5633644727175583,0.8092916011323071,50.1,0.0524781341107871,0.0783132530120482,0.0743763138377415,0.0264077669902912,0.1982507288629737,0.0563301101866426,00-0027966,Mark Ingram,2022,NO
33,158.0,1,8.0,11,19,94.0,88.0,4.0,0.597606821932881,1.0306620519543688,38.2,0.1165644171779141,0.1452145214521452,0.2053661062863516,0.0712661106899166,0.5766871165644172,0.091813680719127,00-0027994,Shane Vereen,2016,NYG
45,164.0,0,3.0,44,53,253.0,245.0,7.0,1.397451570503056,2.144789970666497,83.7,0.0941385435168739,0.1511412708204811,0.1455783144061775,0.0740415569212759,0.4493783303730018,0.0712352550681713,00-0027994,Shane Vereen,2017,NYG
293,1287.0,9,64.0,53,67,377.0,320.0,20.0,2.1498981630502456,3.3739046673453497,293.8,0.1329365079365079,0.2407825432656132,0.209341604010025,0.1013440860215053,0.748015873015873,0.2103831006086645,00-0028009,DeMarco Murray,2016,TEN
184,659.0,6,29.0,39,47,266.0,244.0,10.0,1.5454364580005726,2.3313034648193884,171.5,0.0989473684210526,0.2026578073089701,0.1505093298029126,0.0815950920245398,0.56,0.1536600663023026,00-0028009,DeMarco Murray,2017,TEN
3,7.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0053533190578158,00-0028011,Stevan Ridley,2016,ATL
26,108.0,1,6.0,0,0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,00-0028011,Stevan Ridley,2017,PIT
29,80.0,1,3.0,3,4,18.0,12.0,1.0,0.1143097643097643,0.1989464517674135,14.8,0.0111731843575419,0.0074074074074074,0.0192754998067531,0.0061496412709258,0.0502793296089385,0.0141345455934599,00-0028011,Stevan Ridley,2018,PIT
1,-8.0,0,0.0,4,4,43.0,59.0,3.0,0.1089412720991668,0.1230739598390809,7.5,0.0357142857142857,0.1425120772946859,0.038687707641196,0.0480984340044742,0.3839285714285714,0.0228407845048117,00-0028063,Taiwan Jones,2016,OAK
0,0.0,0,0.0,1,2,11.0,10.0,1.0,0.0625,0.136826923076923,2.1,0.0606060606060606,0.1075268817204301,0.1391502969392416,0.0410447761194029,0.3333333333333333,0.0221472263235604,00-0028063,Taiwan Jones,2017,BUF
0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0803030303030303,0.1888584542493337,0.0,0.0377358490566037,0.0,0.1087776866283839,0.0,0.0,0.0,00-0028063,Taiwan Jones,2018,BUF
9,40.0,0,3.0,1,1,9.0,12.0,0.0,0.03125,0.0385084661354581,5.9,0.0277777777777777,0.0923076923076923,0.0338744588744588,0.04,0.25,0.0803814713896457,00-0028063,Taiwan Jones,2019,HOU
0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0485380116959064,0.1529264726230679,0.0,0.0232558139534883,0.0,0.0787193373685887,0.0,0.0,0.0,00-0028063,Taiwan Jones,2020,BUF
131,722.0,3,46.0,58,74,388.0,420.0,22.0,2.061278653930996,3.051321365148619,197.0,0.1345454545454545,0.2620087336244541,0.1964326249026371,0.1064471879286694,0.7054545454545454,0.1693167168027503,00-0028064,Bilal Powell,2016,NYJ
178,772.0,5,30.0,23,33,170.0,143.0,8.0,1.0286285162926778,1.634670973173868,145.2,0.0712742980561555,0.104,0.1151142383118037,0.054019701302828,0.367170626349892,0.1310966250744867,00-0028064,Bilal Powell,2017,NYJ
80,343.0,0,16.0,11,18,110.0,84.0,3.0,0.5500882912993931,1.0272238648138632,60.3,0.0814479638009049,0.1065989847715736,0.1576654651430324,0.0708762886597938,0.497737556561086,0.1119610828474878,00-0028064,Bilal Powell,2018,NYJ
59,229.0,0,12.0,7,12,33.0,45.0,0.0,0.3918437118437118,0.6603152642440345,33.2,0.030379746835443,0.0337078651685393,0.050470437055965,0.0119956379498364,0.0835443037974683,0.0373520543629899,00-0028064,Bilal Powell,2019,NYJ
0,0.0,0,0.0,4,6,11.0,7.0,0.0,0.2209674383587427,0.3169903960969354,5.1,0.0355029585798816,0.0097087378640776,0.0512494253384941,0.008533747090768,0.0650887573964497,0.0108427587379879,00-0028074,Anthony Sherman,2016,KC
14,40.0,1,5.0,6,8,47.0,41.0,3.0,0.2431442431442431,0.4103907029361168,20.700000000000003,0.0467836257309941,0.0633693972179289,0.0795087719298245,0.0394295302013422,0.2748538011695906,0.0495950932004408,00-0028074,Anthony Sherman,2017,KC
1,2.0,0,1.0,8,9,96.0,56.0,5.0,0.2847511026670619,0.5231047056599536,23.8,0.0320284697508896,0.0420736288504883,0.0619009723428699,0.0388035569927243,0.3416370106761566,0.0279126498252527,00-0028074,Anthony Sherman,2018,KC
4,9.0,0,3.0,2,3,22.0,23.0,2.0,0.0934758287699464,0.1524515509407228,5.1000000000000005,0.0227272727272727,0.038269550748752,0.0415396986626036,0.0206185567010309,0.1666666666666666,0.0143306732606496,00-0028074,Anthony Sherman,2019,KC
3,8.0,0,2.0,1,2,5.0,7.0,1.0,0.0538020086083213,0.0986220242773722,8.3,0.0142857142857142,0.0100430416068866,0.0281091559797196,0.004142502071251,0.0357142857142857,0.0186399568810636,00-0028074,Anthony Sherman,2020,KC
129,560.0,2,29.0,13,16,98.0,90.0,3.0,0.4807556098664511,0.720521503508769,90.8,0.0440771349862259,0.1040462427745664,0.0663397921151931,0.0401968826907301,0.2699724517906336,0.1098847903959725,00-0028083,Jacquizz Rodgers,2016,TB
64,244.0,1,11.0,9,11,74.0,85.0,4.0,0.2609387104123946,0.38679154737599,46.8,0.0218253968253968,0.0625459896983075,0.0322834636790878,0.0190329218106995,0.1468253968253968,0.0393634559095649,00-0028083,Jacquizz Rodgers,2017,TB
33,106.0,1,7.0,38,45,304.0,240.0,13.0,1.121277577951198,1.8028375793197176,83.0,0.0872093023255814,0.1637107776261937,0.1422711679531053,0.0684222372270988,0.5891472868217055,0.0603320443113424,00-0028083,Jacquizz Rodgers,2018,TB
64,283.0,0,14.0,17,24,94.0,83.0,4.0,0.5973821081502025,1.1039145956263012,54.7,0.0892193308550185,0.086548488008342,0.1687863041680125,0.0488311688311688,0.3494423791821561,0.0755003450655624,00-0028087,Dion Lewis,2016,NE
180,896.0,6,48.0,32,35,214.0,224.0,11.0,0.9773028479379248,1.4665504001074563,203.0,0.059625212947189,0.1148717948717948,0.0894378194207836,0.0463303745399437,0.3645655877342419,0.1244971052889804,00-0028087,Dion Lewis,2017,NE
155,517.0,1,22.0,59,67,400.0,477.0,13.0,2.4715266904217823,3.365675829404446,160.70000000000002,0.1533180778032036,0.2894417475728155,0.2125804857706554,0.1228878648233487,0.9153318077803204,0.136999147485081,00-0028087,Dion Lewis,2018,TEN
54,209.0,0,6.0,25,32,164.0,193.0,7.0,1.252944757667054,1.7903679756788449,66.3,0.0745920745920745,0.1081232492997198,0.106844252238989,0.0434437086092715,0.3822843822843823,0.0483130510821249,00-0028087,Dion Lewis,2019,TEN
29,115.0,2,8.0,19,30,127.0,80.0,8.0,0.9269104762729792,1.595279687174452,59.2,0.058027079303675,0.0632911392405063,0.1008717389755576,0.0380695443645083,0.2456479690522243,0.0524432160447893,00-0028087,Dion Lewis,2020,NYG
9,59.0,0,3.0,0,1,0.0,0.0,0.0,0.0357142857142857,0.0484243697478991,11.9,0.0063291139240506,0.0,0.0083215097139147,0.0,0.0,0.0249329534026148,00-0028121,Jordan Todman,2016,IND
0,0.0,0,0.0,1,2,2.0,3.0,1.0,0.0727272727272727,0.0975023362962641,1.2,0.0307692307692307,0.0154639175257731,0.0411745930418129,0.00390625,0.0307692307692307,0.005761474937584,00-0028149,Bruce Miller,2020,JAX
121,402.0,6,27.0,32,38,263.0,246.0,9.0,1.029983808180546,1.6037612267946142,132.5,0.064625850340136,0.1211822660098522,0.1016883883135081,0.0638504491381403,0.4472789115646258,0.0973434423579887,00-0028198,Matt Asiata,2016,MIN
74,196.0,4,15.0,29,39,263.0,186.0,10.0,1.329907848549153,2.4404318958081235,108.9,0.0924170616113744,0.1625874125874125,0.1710423796818951,0.1028146989835809,0.6232227488151659,0.1065120009389487,00-0028202,Shaun Draughn,2016,SF
0,0.0,0,0.0,1,1,1.0,1.0,1.0,0.0294117647058823,0.0441176470588235,7.1,0.0294117647058823,0.0074626865671641,0.0441176470588235,0.0031645569620253,0.0294117647058823,0.0747053872053871,00-0028292,Nick Bellore,2017,DET
1,0.0,0,0.0,4,4,15.0,14.0,2.0,0.1129285129285129,0.1878677525933394,5.5,0.0268456375838926,0.0231023102310231,0.0411563587065825,0.01434034416826,0.1006711409395973,0.0145873116910672,00-0028292,Nick Bellore,2018,DET
0,0.0,0,0.0,2,2,23.0,21.0,2.0,0.0657327586206896,0.1034434285884739,10.3,0.03125,0.0850202429149797,0.049528399668325,0.0495689655172413,0.359375,0.0612876353683208,00-0028292,Nick Bellore,2019,SEA
1,5.0,0,0.0,1,1,9.0,6.0,1.0,0.0277777777777777,0.0499999999999999,2.4000000000000004,0.027027027027027,0.046875,0.0497713097713097,0.0344827586206896,0.2432432432432432,0.0200601805416248,00-0028292,Nick Bellore,2020,SEA
0,0.0,0,0.0,1,1,4.0,4.0,0.0,0.0357142857142857,0.0535714285714285,1.4,0.0357142857142857,0.0579710144927536,0.0535714285714285,0.0153846153846153,0.1428571428571428,0.0128794848206071,00-0028292,Nick Bellore,2021,SEA
1,3.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0040257648953301,00-0028292,Nick Bellore,2022,SEA
38,138.0,0,6.0,8,9,115.0,121.0,4.0,0.2433731808731808,0.3529107939742268,35.300000000000004,0.0355731225296442,0.1378132118451025,0.0517879745606746,0.0648618161308516,0.4545454545454545,0.056878605265702,00-0028409,DuJuan Harris,2016,SF
0,0.0,0,0.0,7,10,52.0,29.0,3.0,0.2932372964956216,0.488870499027229,18.2,0.0321543408360128,0.0232744783306581,0.0545510803743065,0.0183163085593518,0.1672025723472668,0.0188004875730843,00-0028581,Patrick DiMarco,2016,ATL
2,-2.0,0,0.0,7,10,28.0,10.0,0.0,0.3485705717284664,0.5904768043790295,9.6,0.0427350427350427,0.0133511348464619,0.0716940688472545,0.0175109443402126,0.1196581196581196,0.0175419361912071,00-0028581,Patrick DiMarco,2017,BUF
1,9.0,0,1.0,3,4,62.0,35.0,2.0,0.1205357142857142,0.2328117796651453,10.1,0.0236686390532544,0.0797266514806378,0.0462921693690924,0.0530367835757057,0.3668639053254438,0.0276137357830271,00-0028581,Patrick DiMarco,2018,BUF
3,7.0,0,0.0,5,7,41.0,31.0,1.0,0.2324228996809642,0.4310490342402817,9.8,0.0362694300518134,0.0662393162393162,0.0684700791436542,0.0319563522992985,0.2124352331606217,0.0210111058702456,00-0028581,Patrick DiMarco,2019,BUF
0,0.0,0,0.0,1,1,4.0,1.0,1.0,0.0357142857142857,0.0721554993678887,1.4,0.0357142857142857,0.008130081300813,0.0748103666245259,0.0279720279720279,0.1428571428571428,0.0386526780784097,00-0028795,Chase Reynolds,2016,LA
9,31.0,1,3.0,16,24,122.0,83.0,5.0,0.7387162937529469,1.2707047201047057,37.3,0.0738461538461538,0.0785241248817407,0.1284825963086832,0.0503715937241948,0.3753846153846153,0.0424984048856075,00-0029004,Lance Dunbar,2016,DAL
11,51.0,1,4.0,1,3,1.0,1.0,0.0,0.0866013071895424,0.1466461838918834,12.2,0.0416666666666666,0.0037878787878787,0.0718023255813953,0.0018867924528301,0.0138888888888888,0.0706018518518518,00-0029004,Lance Dunbar,2017,LA
2,7.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0071912882679268,00-0029048,Joe Banyard,2016,JAX
2,8.0,0,0.0,2,7,20.0,17.0,1.0,0.1992959345900522,0.3603726162017164,4.8,0.0289256198347107,0.0195852534562211,0.0535980924685656,0.0102092904543134,0.0826446280991735,0.0075894127691869,00-0029068,Derrick Coleman,2017,ATL
2,3.0,0,0.0,2,3,17.0,7.0,1.0,0.1388235294117647,0.3581559843963935,4.0,0.023076923076923,0.0185185185185185,0.0568376068376068,0.021039603960396,0.1307692307692307,0.0153127631881172,00-0029068,Derrick Coleman,2018,ARI
69,243.0,2,15.0,3,6,11.0,11.0,0.0,0.2092677187153931,0.2355105628615017,40.400000000000006,0.0154241645244215,0.0077958894401133,0.0197911197361338,0.0035110118097669,0.0282776349614395,0.0339347512011558,00-0029141,Alfred Morris,2016,DAL
115,547.0,1,25.0,7,9,45.0,44.0,1.0,0.3243434343434344,0.4916414957667442,72.2,0.0230179028132992,0.0358598207008964,0.0347772454562555,0.0165198237885462,0.1150895140664961,0.0674350400687426,00-0029141,Alfred Morris,2017,DAL
111,428.0,2,24.0,8,13,73.0,67.0,5.0,0.3645689033189033,0.5378813921610741,68.1,0.0359116022099447,0.0415890751086281,0.0526164259888811,0.0256050508593475,0.2016574585635359,0.0708312531203195,00-0029141,Alfred Morris,2018,SF
1,4.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0041649312786339,00-0029141,Alfred Morris,2019,ARI
55,238.0,1,13.0,3,4,19.0,17.0,2.0,0.1401478196600147,0.2156488884304559,40.7,0.0139860139860139,0.025563909774436,0.02226571177114,0.0098650051921079,0.0664335664335664,0.0609518674933357,00-0029141,Alfred Morris,2020,NYG
4,19.0,0,1.0,40,54,281.0,196.0,18.0,1.2641246918457505,2.306415512844138,94.0,0.096947935368043,0.102510460251046,0.1813579331555453,0.0637766681797548,0.5044883303411131,0.064113931820972,00-0029205,Travaris Cadet,2016,NO
23,96.0,0,6.0,16,19,119.0,86.0,3.0,0.5330499950922711,0.965017074902146,37.5,0.0822510822510822,0.1400651465798045,0.149438946322799,0.0819559228650137,0.5151515151515151,0.0753950701676786,00-0029205,Travaris Cadet,2017,BUF
11,17.0,0,0.0,1,1,5.0,4.0,0.0,0.0333333333333333,0.0530973451327433,3.2,0.0333333333333333,0.0338983050847457,0.0535398230088495,0.0186567164179104,0.1666666666666666,0.0324477793551003,00-0029205,Travaris Cadet,2018,CAR
1,4.0,0,0.0,2,4,15.0,13.0,1.0,0.1495726495726495,0.3183517383701696,3.9,0.0465116279069767,0.0328282828282828,0.1111467522052927,0.0217076700434153,0.1744186046511628,0.0169314925761917,00-0029239,Brandon Bolden,2016,NE
13,67.0,0,3.0,1,4,7.0,13.0,1.0,0.1025641025641025,0.1441508629874281,8.4,0.0380952380952381,0.0359116022099447,0.0527327138131989,0.0096952908587257,0.0666666666666666,0.0270113833687053,00-0029239,Brandon Bolden,2017,NE
8,91.0,2,4.0,3,3,13.0,19.0,1.0,0.1335839598997493,0.1721020403060883,29.4,0.024793388429752,0.0455635491606714,0.0324749549432528,0.0161290322580645,0.1074380165289256,0.0895140664961636,00-0029239,Brandon Bolden,2018,MIA
15,68.0,3,5.0,9,11,111.0,59.0,6.0,0.2700360249034383,0.5762049563181603,50.9,0.0305555555555555,0.0532010820559062,0.0662115656760581,0.0457354758961681,0.3083333333333333,0.0608066134658575,00-0029239,Brandon Bolden,2019,NE
44,226.0,1,12.0,41,49,405.0,416.0,21.0,1.7856346710426405,2.6081167099501554,124.1,0.097029702970297,0.2283205268935236,0.148244650887461,0.1035276073619631,0.801980198019802,0.0866208783538543,00-0029239,Brandon Bolden,2021,NE
17,66.0,0,3.0,9,9,57.0,27.0,2.0,0.2773948164192066,0.4804635829168371,27.3,0.0318021201413427,0.0311418685121107,0.0567291298171288,0.0266853932584269,0.2014134275618374,0.038611676849966,00-0029239,Brandon Bolden,2022,LV
4,31.0,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0413500223513634,00-0029239,Brandon Bolden,2023,LV
47,164.0,7,20.0,26,35,179.0,218.0,9.0,0.9506033515107926,1.3180319650498662,108.3,0.0643382352941176,0.127039627039627,0.0886851307189542,0.0429359558647157,0.3290441176470588,0.0758053000713955,00-0029273,Robert Turbin,2016,IND
23,53.0,1,9.0,9,11,56.0,69.0,3.0,0.3582251082251082,0.5069229963667146,25.9,0.0604395604395604,0.1155778894472361,0.0850684893251602,0.0418848167539267,0.3076923076923077,0.0627604923911989,00-0029273,Robert Turbin,2017,IND
4,10.0,0,0.0,1,2,3.0,3.0,0.0,0.0407586763518966,0.052201844315079,0.3,0.0196078431372549,0.0129870129870129,0.0238690395326721,0.0045045045045045,0.0294117647058823,0.0012967925996368,00-0029273,Robert Turbin,2018,IND
17,63.0,0,4.0,20,25,153.0,180.0,7.0,0.6222264246291707,0.8728637351408843,41.6,0.0783699059561128,0.1495016611295681,0.1102731046933749,0.0715622076707203,0.4796238244514106,0.0656544932293803,00-0029384,Bobby Rainey,2016,NYG
1,2.0,0,0.0,5,7,18.0,34.0,1.0,0.157754846779237,0.2074269580063579,13.0,0.0526315789473684,0.1125827814569536,0.0705263157894736,0.0279937791601866,0.1353383458646616,0.0545714045839979,00-0029384,Bobby Rainey,2017,BAL
17,47.0,2,5.0,12,14,227.0,168.0,5.0,0.3785365508687653,0.7312405235133245,57.4,0.0283975659229208,0.10586011342155,0.0575556984778772,0.0669419050427602,0.460446247464503,0.0462664431261284,00-0029492,Jamize Olawale,2016,OAK
9,43.0,1,5.0,6,7,33.0,24.0,1.0,0.1743328100470957,0.2817775433546691,19.6,0.0283400809716599,0.0350877192982456,0.0462691987748756,0.01985559566787,0.1336032388663967,0.0373418686175887,00-0029492,Jamize Olawale,2017,OAK
0,0.0,0,0.0,2,4,13.0,13.0,1.0,0.12029120640484,0.1830423762685543,3.3,0.0283687943262411,0.0254901960784313,0.0432643026004728,0.012206572769953,0.0921985815602836,0.0082376435346979,00-0029492,Jamize Olawale,2018,DAL
0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0529891304347826,0.1583799122436352,0.0,0.0246913580246913,0.0,0.0714350714350714,0.0,0.0,0.0,00-0029492,Jamize Olawale,2019,DAL
23,105.0,0,5.0,13,18,94.0,83.0,4.0,0.4766498071770967,0.7649062594978246,32.900000000000006,0.0612244897959183,0.1195965417867435,0.0986033629137929,0.0513380666302566,0.3197278911564626,0.0574231158585541,00-0029510,Jonathan Grimes,2016,HOU
2,7.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0045889602727153,00-0029612,Daryl Richardson,2016,JAX
144,421.0,3,23.0,14,16,134.0,107.0,4.0,0.5029990842490842,0.8356149453422335,85.5,0.0581818181818181,0.168503937007874,0.094797080648609,0.0638703527168732,0.4872727272727272,0.129679063277316,00-0029613,Doug Martin,2016,TB
138,406.0,3,21.0,9,18,84.0,60.0,6.0,0.4612610318492671,0.7745875489335694,76.0,0.0419580419580419,0.0532386867790594,0.0722755843378411,0.0264650283553875,0.1958041958041958,0.078426516417972,00-0029613,Doug Martin,2017,TB
172,723.0,4,37.0,18,24,116.0,94.0,6.0,0.7825604973843514,1.2875803338988965,119.9,0.0431654676258992,0.0471177944862155,0.0691867747545688,0.0285925560759181,0.2086330935251798,0.0909173630173342,00-0029613,Doug Martin,2018,OAK
268,1073.0,5,52.0,31,39,188.0,174.0,9.0,1.064038705828754,1.631685784300534,191.1,0.0770750988142292,0.1497418244406196,0.1190253109963775,0.0634278002699055,0.3715415019762846,0.1850739908576741,00-0029615,Lamar Miller,2016,HOU
238,888.0,3,43.0,36,45,327.0,295.0,17.0,1.3939267421645718,2.19638598376472,193.5,0.0857142857142857,0.2092198581560283,0.1379488305698912,0.0897365532381997,0.6228571428571429,0.152199219733199,00-0029615,Lamar Miller,2017,HOU
210,973.0,5,36.0,25,35,163.0,171.0,8.0,1.2099074792184246,1.8273074052462048,172.6,0.0829383886255924,0.1138482023968042,0.1296982966336214,0.0472326861779194,0.3862559241706161,0.1415635969948492,00-0029615,Lamar Miller,2018,HOU
0,0.0,0,0.0,2,2,6.0,4.0,1.0,0.0689655172413793,0.1093804792518994,2.6,0.064516129032258,0.0677966101694915,0.103700600474794,0.0483870967741935,0.1935483870967742,0.0627110467920887,00-0029615,Lamar Miller,2020,WAS
8,22.0,0,0.0,1,1,6.0,8.0,0.0,0.04,0.0501408450704225,3.8,0.015625,0.0390243902439024,0.0200902196652719,0.0118110236220472,0.09375,0.0230554544351413,00-0029626,Isaiah Pead,2016,MIA
41,131.0,0,7.0,7,15,93.0,94.0,3.0,0.3933928683928684,0.5655486518087511,29.4,0.05,0.0896091515729265,0.0711482908040443,0.0465465465465465,0.31,0.0450215919879942,00-0029683,Ronnie Hillman,2016,SD
57,265.0,0,10.0,25,33,226.0,238.0,10.0,0.8864298843427171,1.397861721515533,72.10000000000001,0.0586145648312611,0.1617946974847043,0.0918441025436873,0.0570418980312973,0.4014209591474245,0.05528801913993,00-0029731,Fozzy Whittaker,2016,CAR
7,18.0,0,2.0,5,6,47.0,59.0,1.0,0.2156911054962029,0.3116308873438827,17.5,0.0235294117647058,0.0759330759330759,0.0334336525307797,0.0288520564763658,0.1843137254901961,0.0284201637001429,00-0029731,Fozzy Whittaker,2017,CAR
21,101.0,0,4.0,16,21,91.0,80.0,5.0,0.6160542845379862,0.9776375050333356,35.2,0.0605187319884726,0.0829875518672199,0.0972001163313327,0.0425035030359645,0.2622478386167147,0.0512044687536366,00-0029795,Benny Cunningham,2016,LA
9,29.0,0,1.0,20,26,240.0,243.0,9.0,0.859351758378757,1.2570093764119168,58.9,0.0744985673352435,0.2347826086956521,0.1075656254614164,0.1077199281867145,0.6876790830945558,0.0756175216967082,00-0029795,Benny Cunningham,2017,CHI
11,20.0,0,0.0,1,2,9.0,13.0,1.0,0.0571428571428571,0.056720202874049,3.9,0.0136986301369863,0.0238532110091743,0.0124787809403497,0.0069875776397515,0.0616438356164383,0.0079475057059015,00-0029795,Benny Cunningham,2018,CHI
110,437.0,4,22.0,16,24,128.0,104.0,6.0,0.7143966601716208,1.1751417821932375,102.5,0.102127659574468,0.1669341894060995,0.1728567613282293,0.0798004987531172,0.5446808510638298,0.1780564916791161,00-0029854,C.J. Anderson,2016,DEN
245,1007.0,3,47.0,28,40,224.0,215.0,7.0,1.1972703982784627,1.9636256174782,175.1,0.0706713780918728,0.1321450522433927,0.1151037190645306,0.0610687022900763,0.3957597173144876,0.1443861732304241,00-0029854,C.J. Anderson,2017,DEN
67,403.0,2,21.0,5,9,41.0,45.0,2.0,0.3276570048309178,0.4682068510469301,67.4,0.0337078651685393,0.046535677352637,0.0493466078793912,0.0205720020070245,0.1535580524344569,0.0770444205665165,00-0029854,C.J. Anderson,2018,LA
16,43.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0212660731948565,00-0029854,C.J. Anderson,2019,DET
5,22.0,1,3.0,37,49,266.0,216.0,12.0,1.1955174945716045,1.94826214126374,73.8,0.0721649484536082,0.1033492822966507,0.118560790391638,0.0612479852636426,0.3917525773195876,0.0514171055931778,00-0029892,Kyle Juszczyk,2016,BAL
7,31.0,0,4.0,33,42,315.0,207.0,13.0,1.2137468596214729,2.2038744183835823,69.60000000000001,0.0848484848484848,0.1252268602540834,0.1589439876084827,0.0869685256764218,0.6363636363636364,0.0623331960092425,00-0029892,Kyle Juszczyk,2017,SF
